Plain_text,Cipher_text
thanks kat and patrick. u guys both sleep well yourself. appreciate all the love and hugs &amp; knowing u care. c'ya tomorrow.,3c15987da67a379d0df649f376bc1c54febb4b6a8866b6c54e0cb86e845ef58c6a7d790a513c8a2788bd76db839f5988ac6c3329e7e345e3d7022030e4ad0143e1adcb29495d6b879f21e5d8d3f080caa40506135fcc1a741a6dc2b1e4cd015e8b798473112a368d74b8b449cdb8bae5dcc31540b005d332c5fe648d9807031a
thanks hon. i mean it.  many hugs back!,6060b87c7f34ae901a222435ce98c9d87649dc5deae38ce8d6a8c04ebbcf363207a9e43d3482fa696541fa4d4ffec13d
flintsones to snow halation,91e674d0cb8f8b6c21c98fb68d55f00360e1e742609df91cbbb08a09d1e0e669
shrieking raptor melody,07983862fab91b0e87be9f36dbb44a73ec713e8444865e1b85db639893786869
im crying ava its so good,248d87635871e8c2cbc625c2852146fd002ad9c1ca5de3adf4e89711efd4e609
i hate it so much but i love it at the same time,278d8df2bc49c12958a96ad2ea072baf7816b03592fc786c63c6e7d18405010b29d32fe2ea6f9242d42663870a59e32e8c2d846ff6f5184d56b4a33274852f76
right???,df330023e0569dc5cf796f399886ad51
maybe cause i was sleepy and dosed off but last night's #atlantafx was blaaah,e416c6dcf5da16ae3310792e87af0205a7976f5908b12cf8a7e3c2287a8394ea30cff2cb6e905f8b7505a9645df163389e58c8406244ea037b0bfd43d95c073cb77d83b22a5a3a625e97aa1610966ef9
never watched that either. remind me next wk when it comes on.,31c3099a0e9d9bb2dadd622f5537e796bfaae121715491162524d361e33beca08a312e832a4c689e6ec90ee9d7d7e4bc2317ef98cddf332665d58fb5cbba613a
gurrrrrl  imma need you to get with it,408b7f6b4f4a5d7ce651d13c08f77eed16a203cf790e227f6025355dfc904a7dbf928c6303d10481cb2ab8c55866d61f
lol,43dfd469b39aa9f9e02f1d1369d980b2
sooo we getting that business proposal together?,8c59f8f34876076a01628f77ae48382455cb78492807e31f96f4475e2957a5080ff8d7d2e8051ae05d3747a4ee2e596b069d08a28a9b60fa6ba4b0b089b6f3c6
got that cashin remix coming,e789214cbce78361487e7f28c3795ce251d4c4670c0e74ac7252105ce15f258a
writing the verse as we speak,d547f461ab644d97f60efc1d27a41a6ef928e543d7e3d3c8195443056c19cff6
my dawg!!!  i need to send that to snook to short that hook and see how much more i gotta write,3ddcf17b2ad40377d6b6fd0b64c31dbeaa2fd38cdb38dcdc9c992183a86e2f9dc8214da47689c62539bcc3fbc0cc0c8ceab1d5be8d7b96332dbd556783e0e2aca2a307b20865d0c1da0fd10c7d8081b5ed0d11fae468f1aa276aa926c5c95cf3
i think it's only like 4 more bars,fe11e64892b149b01406d64d6c9d0ab76ebd0407b6ad4673251ad9848f1b649a1e9b87471263d7af1ccec55b5e05c84c
oh shit that ain't shit to come up with lol,04afedf36db5f54b33e5dc607a7cfe9822cf698024940bf096f1811b90971a26086fc49f5b94c22d6c1087e23b5ccc04
your tweets about texas are making me want to come home,b4485e3730e0359d44f4b99ac5ce71b832fa8903f00f6531dd3dbc03c309ea5da862425be4bdbd1b323f27e3734500eb1df5e6aa9245b751cf93d61d4d9de45e
"... oh yeah, that's right ... i'm still in sd . i'll be home in fall of next year!!",8b9b4f60b17fe759ae0858decd6855233d27762b5100f7ab0dea1a10e52910935ff0b003710747a390cf63eabc7a7cc02d98c452dd006ee394e1df6647a5b450dc5657cb850aa349fec8eff2e8e2aeabeac261f2b3bf97ca7d020d06cca7863a
"you're supposed to visit me here in texas, but wya",8e4df22f73c1e2859791483090d8426dcac4a72270693cd9712add96a9089985aa170736e967db0a5f65ed634a07d210753f9c32fc9c50e866920d911af2d700
"i know, i know, lo siento!!!  i was going during christmas but, my grandparents decided to come out to cali for christmas",3540b18dd98940cf83163f6089a0427ab3cc02af3ce4cf8b80e6564265bd5ed6e04d0c3da17a65362f304c0aa3fc90c500c6e4e6bd9277b343e1611eea56784c0ec0c13d962d4520b6ec9ce3872ac014a04e4e8d9efc2e0121c1f5b1f1ef2c4170ffc35a97356b54ecf85966c4d51db6fed638dbf01f00a79854846ea30f8647
omg whyyyyy. tell them no,2db17c3de5ec337924e333c3c4795532ad288bd1be22801893c172867cf6b81d
im not good enough to play at and d1 or d2 schools that would be a dream,4127a44ceda657eeb69fbd400909f752df0af2b57f109cc4305580a66676b251cd2b62927070a37f2cc49d584d2a985f5ef879cab7a810eaaa7de14941a0845b2719081259aa97315f9160c8d5345502
i'm sorry what was that?,f673978a80df5aa74df520a36e16f7bae540026831e8a62c0df33d3a4c1f530e
"wow, i don't even remember tweeting that",68ad76ed601772f5a47d208d6706abde16d15dc60aa21530ba782424d53993be6ecb75cdbb6b209ccce715399744ecc8
gotta love timehop it's awesome to see that though because now look har far you've come man,ad9307e968099050de7c4e35c8f22eaf3f284d258c5808f87b03309cdad7b48be577dd0c354ab83f5cc2a6557057eb7b9f9bb1184314563ecc6f2597d2595aed71a9759a0646a04fb82c81e24333f83ef58620503fc24aba633bb65f924dce2e
damn that's awesome,cd76bafb48479850d4cef6838a3d3e13d2935799583ba3e32ffcf6a1a4b5ac91
/ break is front page stuff!,f235aac848fe1b9aef317d36661bca5860ec788a136d5db08666a1febefd4673
what story ?,a0c60636fff6120b50df111f41237147
"has dem-organized violence @ trump rallies, mass voter fraud, campaign law breaches.",e995d807b760d90d202115330434edafd4576503402097aabf1e88572a30a02be95ac89be48f04625fa10160cd1ea5cc1bef5db1e05db97e9488c156ec75021ba7669d020aaaaf0bae602140949a78517f26fcc95f39098069da58aec337877a
story were you indicating,a1382b273f133c13e30c0305d837f86bf2b4bd7dfc9aaaf55cf9063733fb5b35
"hey, you're the worst journalist ever. never do an interview again.",1a9c967cb337a8a18017b93d3c4e62e39d1a82b9fd06efd64b64aea176b63826e9b8615212886121e12fe4cdbaf57b7cd8e64f7d443700cfca4fc7872e27c23d320e8c9833eda0c801a7bb299672f856
"you don't understand shit is my problem, my next video will address that...",93000789a81bac35dfe0529605a0f33769b09cf52eacd5be15b8a4f189fc5701db375da94d2f7254e5b3192c13a933377ae19d357b6a7d46de0a264fdd074477e75d4c36211905c75ad37dcbb80b59dd
"triggered, much? i don't want to watch any more of your shit videos. i have no respect for cucky retards like you.",db0e3f6dcc724aab800e55678c5f1875d54688088845901d748d7b185b8559bde9f522eb4c6e2adf93b0384f2e2345eb0b6258a2c5bd85b843660d25aa1b0b559126632ed7d2e7d08952f4b0c6089549d2da48b42231d000edddaa36fd8c082c0a60d962846ebc8ba64beffa7643dbe064bde95e6ee5b2724804675218a16302
"do the world a favor and don't. your respect would mean shit to me anyway don't mention it like i care, thanks :)",55b5fbf79f7c0f7792d338f61702c6ef1f8c0a16fee9b95b0c047856691ba38ffa86d2fc9127745046ea34349d0441586d14e0ecbfa303a870cdc024c014aca8035931b41f92fb6e93f6ad213651083fabbe21949be31f5d5bf3ce94590f98b3009a6bf1b640d461ed06027400c203ecf9ee6dbd3ac2183e32d73cd74e5177d9
the world? dude you suck so bad at insults/comebacks. i shouldn't have expected anything more from a retard.,67a20b59bb38ea425d75e39290d7a152a17e3a743fe7d5c9d4bf9639ffb9a1f3672957a53faea3ba9086ff4d6ab50d437c54a7b961ec92ad9cf3bce0d8350f5e218eb98da6175794e5374148a282990fe20d0ab6ba3bd998dfed5ae6d07784d8477c48260059ea9b6767c58f1a081c26
when he leaves you on delivered..,f498f592267e82281518793171c2d553527b2bf8cfb2316724a550fce5daedaf6d5b02cfaa2a353f99ecb3cd5639347c
no one wants you bitch,d497e5145668571938f910d648d327eb3715898851edc401469015af4313d6fe
go suck a dick somewhere else,70fff23b54c8859ec3e48015f08e88dec59b3ad83e9e9fb3dea3d73fe43e8797
i will,c256e119b3e417b85a3b4c488d9bb0cb
i know,acf4d72bc2f2c186c17629b4b26562ab
i want to get the 7 but i'm so skeptical but i need a new iphone,3161a141ff8f4475bdfe9b63bd9b12b73761b6b51f70f36d6dafc3f1f6bab2d86c6ffc8c3a3b9b0db3cd8a7a75d57fe1ec57929960237e6864c90efda529e4651aa15cbf808d5ceed95dcbe514dfcad4
which one you got now?,fb9367323f107d0377176818991c4141cc0d9f4a45e75a21aed223affefcf30f
the 5s cause i couldn't upgrade for the longest time cause at&amp;t is an asshole,4bb32f7612130869f2a95ec9b7e22f27ef9ff6f3c53a9914daa460ccb40dc7dacb4e0653798e0562bd33dbf34f7f6f680f40dbc0ee8957905b0889b0047c358734827e2abdd4adbae8573283a8d0f292f2e0b8644fcca1d8f523c6b7bd850037
they let me upgrade no problem &amp; that's the only reason i upgraded was because i had a 5s,92605a4fe57192219770fce9cf3f3a95fc8d2a9d0f6ae9f50f5b5f43158ae4dd9b1335232813e73c9dde6e6166b310031d1f29ca8565d3da7941084fdcc5020e063ced367424e5c0c725b240b947e0050d6f6b975e27e458d1608cdd6b85b887
"lol, well you're probably a better customer then i am...lol i feel kinda forced to upgrade but i don't see the need",1b203277d84b4cef488487d7d9d461f48121c30bf48104bf6ab61769adcaf47e56af98c98266876d4c7d91de8b58cc8ce0ad7205385c4f559ca170e1b924c9767b09fba3582c93baecd1601ba49e6fae38263fc035bb21229b1a8e57221f3d56c8c0e5171ed2fcadde29eb5464b220a175567c7e6fd2284c2f8a32422c76e786
cubs just took the hard l,72ffc2faa6ca966526856e368b92ffba65c1391bb510ed51ca3bab6a99de0207
with 3 more in your future,20e6d2c4e110df05e3f1c838bc54f745ff46ef6209ee8be4af2a62fe3a28ac37
put $5 on it,f7a17b217507661b6bad0cdd6b8119d3
make it $10,bdad3dfe1776ad71e7d7c2763104dbdc
say less,fc6c1884c72995b14c24ecc3a45bb65d
craving wings,8ac578de0656b8bb9d6977d2cdd5f966
have you tried wings n go?,a2bde641dc92d1466b406461b3c81f965021947447861c29e6dc201f2d88c692
dude yessss,4e032164d6c0594df57083870a4f7409
recommend?,ffb01f3ae04d77d5c86e30309f58b244
hell yeah lol super affordable also,723eed7e9d52aa7544e5bd20ed9818b610d191a2397034e7e5810b70332374875370aceb5a77a0ce99e439cbf49adcbc
so happy i get to go back to  vit nam sooner than i thought,953a5183ec8e3cc23060507c21b5d82778ac8a9a8c8fe051fc6c897bcd8c7d376da51518b885db7ba75a61e2e40cfbf5f3d5a5dec172f015f2f1c1584e9643c9
take meee,19da3149671d1da00cdf03d9bab7ccbd
throw $5000,daa07065c95a32ad2599ea0f57e31c2b
it's 5 racks to get out there,712fdb309bd50eab54e49a65e65ab33438311a230a05c5de394820979f85d216
"plane ticket can be over $1000 but inflation is high $50= 1mil in their money but prices are different like 20,000 for soup",c720a5ae5e336990121bb0d2bd6850f7d5a6d262b48076cda11a4cb452456540982ca5694c7f3651286e0bfe686c6df44fec1675fe1ad798bc2a7495b58017cef3c7e8affd0b49d20e8b96ee3c210e09261287b72ff5a58255bff3a4ab0c23ddd48977e7a9e4f449ca2071f25c135308775e9fe563ce5c0e7da792b7451eb324
now i know why i was shitting all day. that damn chia seed lemonade that japanese restaurant gave me lol,25c66bb5e882fc1e8f3de0a06b0617c8e5ef43ac72e217c31ff3f9c03be27e8b3ec541d54ead7d43c10d0ad23ca55cb2e4dcf4a2f94e270b4d49c89ef567042fe3d6b7a022cd79bd42be1001abd7eb14340f9eeb3b75dde83f145de7a57a01bfa8eef111e6626c94f30e2bcacf20c109
lmao yeah they gave us these drinks in a tiny shot sized cup and all today i've been using the bathroom lol,dbbae595ee994947adcbfcc4c03ac2fd3d82f06dae899cf8aac98e0835df5212b729ecb30facd131b1ddcbd02ea3939f0addf1eacc603df7db8dc4cada58ab5f62b4daf6f82d50709cfca74ed279f44e68ff7256defd605aaf5cf32c2b4533cbe69457b50d509178c109a50858a035e9
they gave you a cleanser.,a99bfe430dc57e496cc4706ad4a2197e92576c25e6099857ce1d35e545c1e87d
lmfao whatever it is i kinda like it,5c13f0d86a4ea64fe6d51e74c7b19621ef901c6b4426d16e0eea93f51e6593ea10a973558e49455f26dad626c1ecde9e
wtf who put all this rain outside. put that back.,c3262ddd9d1e8659f0587f23e4bde13973e2a1db24e1f9ff3d0c4065aa47694821c9116acdf14d0a2853e7e7d2029b9ec124e706b35faf9c2b6168d56dfc3900
you can give it to me if you dont like it,9ab18b52449ac2540cd857d3426af4c6230058a7ce5b160a943819380109c8251bdd8fc3df3ebdd3d7711afb1254c329
"it's ugly drippy rain in 8c,though ...not nice rain",99d4e94c5254d2d7c38cd2a13b998326237701d3c950d9db9367dac29d7cef52eb12b90013a3844ab334907f9ef5691590cbebd8535ad2b58adff23d9783fff2
thats okay i dont discriminate,e477af4feb2867b435d77e03dfcac8abb955c655e91a3e349bba98ec6efceae7
i will tell it to head overseas for you,75c37e679b653c76369471726f5a81fe2c9d2a8b0e508499ce0810a7de1dfb60bc2b2d5bfec17d98f184255f52fac44c
"my mom talking to mitch: ""i think the last two times i've been out of state you've gone to the emergency room so let's not this time oka",7273dd5a8282fd73dc1aa1f11e823caf16af4c8a5c9bf11de7d735dff13522bfce8688829d0054511e66031813d05f24eacfe532449d443c51dd019c56e7ef9605d44e8dfb878e1e5fc28cfaa015a16cd3cb15e4117f2c0c82fdcd474d739333dc22a167e6b9550278d9e520903eca203455ea566aae3de4ab4d394e1b2a324abeb8f0543f64e42f0304f58cdfa54cfa
my mom can agree that that just happens when you have boys,947bcb727041eec4d5617bf38b7bc462b3cf5dcf87f3ac829b104da1d390c66972c38c84c1943fdd589398e8ddd518f87a3db76f60e5e50a103bc621d84894ad
haha you're living proof,f69bd53bfa786e6458027aa5d2b5d7e19e036bf3b6cabee188f7f2aa1bd874ef
exactly! but i'm still alive,67addfc79e4dfdbcf41ecab1facea2db5d99a3b656d82257fe44f1ff5e8d7d49
too bad /:,a02b89164f1539c1dab80815c1eaed74
thanks.. i love that analogy!,01555181300d8bcb850a3dc3c35c2f44c902fceac5addf3d1fb8d8310342bd06
trish u gonna be at inbound016?,ee481b42d0ecba90136444c27154fe7c197a701220a328c282e9da1fade3a04d
yes... speaking at 1pm on 11/9. come to my session!,bacfd2a24dab1d37c43a9d02dfc92a985eecf89622e6a150219c1f5b44a37458131d4f4f2ba258c2e76625e4b3dc6ff131737b119117cf06f8aa8b2c31726362
you bet i will!,f1b16ea79b7a1dfbc775ec280ab406fd
masters of the machines tonight! #boston #hiphop #rap #beats #instrumentals #showcase #battle #show #nightlife,f22423bd338355fd752d3e665b443ef49fb555ab44ccc3c9e66d9d40c55ef8478271f18439692009010b9afdc7e7c23a4631197ac182f3f3eb125ce36741b4bfae0eca4c5823137a1e6e62c817d7ae862812cfa0d8037d5b714570e7fe6520e83f25bd6577408b27a4190de69ea17a21
yo i put you on the list homie.,1701cd8273c7b27f0d1b5248f70a52ca6715118e2064ec43cc46093152064d66
my dude!!! good looking out brosef!!!  kill that shit tonight!!! i'll def be there tonight! what times the show 2nite?,4b3f0fdeca51f53520e886c8d2403d1ec3d077df4cebca65fa48b07e7629dae2d0d5c2855f04509f4080a7920dae9479244a578279283326fb0dccdc82b58784ed3c6fe8b61f85b259ecf15377eccdd9d15b1cdae7ee871aead16e4154d569399fc1691122d56677cd12d2ec1eb5e3b3784ede1a491202bd61a1f9f12edaced5
doors at 9 pm i believe.,df9bc106b1c9b33db2604bda129514bda2b8a0c6fae7f7c3518a0aa87b6c5bcb
wordliiife!! let's get it!!,ca15e0ff68bf0c6d76d8a211a169df561409c5a408eea97f4a3b288a21bdcc28
replaying all the bioshock games i have come to realize infinite wasnt that great. :/,cd4006dfa686d6b8fb0312af6dfd278ca19ebfdf0779bbaa580f150b39cc2bd5f608c08708cda36258dbdb10d8391cc9c27cf6e49cb078a11ead6aba1186188643391c28e2e8cb995c7a4cedba81f4bf34b6dd902ebe46c067fba6382f763f05
"we didn't talk about this? i fell for the hype, but infinite is ridiculously overrated.",d5d5e6e31a1f2a8ac58c3e9d289d8af43e645966f7601b6279fb3383ea98b40d9b49065cb3104fa88e12cef007354fe8bf4e4567bc40406c4dc56c930d9ad498f20543b0fd601d48c34e515d4f8eb4d1c9b7c18b5493d95db8024a37b961ded5
"the burial at sea episodes are a lot better. not just because it was rapture, the gameplay was just heavily improved.",2d41c1de181556cb90732f58c8304429d49689cc91e4df7ea3d6aed8a98b77646d2f09efce2f168eeba8c2aef80e9a3008265128f9df10316e110b68915f2adc9496cddef9230dbe85022facda7fdd809147d33ee3824839ac138685f0b266e63355f3da835e9ff1f5172b0da1db67336e0472fad0ac3fef9b5b54d65e8e5687
gear system is a fucking joke. how do you go from bs1/2 system to a 5 item gear system. the actual fuck.,35228aa287ab21502c25c343d5ec019df2f20cb1e23272771f598e90cd956da0f5727ea28919799fc064d4de3e443f1ca35be690a145115e883bc02ace132cf5196467f07739c2f47fb76eef73e9da481d8da65e365e522debfc5d60078d1106dc2fca6fbced938a83a9b2d2beb180b9
"ywah man, infinite is bullshit. i don't know what the devs were thinking, it's so watered down compared to 1",8188fd05b28d6fed2f1de52b51e6bc271e41fa1b2e71221c934292cbb9d0bed04aa085af69a909fb0d71a99571e643d93b7a00878a28e16ea84b4188b513ee0649e908f9f9920fd464abcc27461e7bafbfb4e9172b2c178643a92061b164662b6883d359bdd279240982f0e094817785
you mean the camera at the george washington bridge is face northern manhattan-not the bronx.,3805ef524b6b36542ebc71256666bec50987564c440f829c33cdd7fc058d5b1216bfc18948ca3d701a44a9adcfb0a27e9f8194a229e702aca569c2e686c64116ac86fc152526d406cd3fac8f0f57a1d4ef1ef3513ab25590ae77dbe4acaa5a12
"yes correct, i was thinking it leads to the cross bronx expwy so my wires got crossed there.",4719485f5912246a3d8cf85073617698ce6f6d4406f08b6fa386054116b2eece3f77fc0f471673138d0eabdd14b2d46bc4dc275cf9114220b6eb1e87f842a9ed1eb1a5fa1b0af53c44923f4ee6c41b9df693d4c8d33610505a7cbb96482be9d2
"oh, i see.",f9d3384cc94f8462871272f2563dd9c2
thanks for listening and paying attention  :),ca4a3905f32a7f2c833756e1f1ef0e526e1f960f07b02d641a6d65a820ee35ead13f5a55297aeaca351f0b1ee914f031
you're kindly welcome. i watch good day new york almost every morning.,b9161fac3f9808d75528acaab060c49f06c8ca628e388b616578b1da7dbc2db3e37b522884e4565d2b1be59181f66cdba6dcb9311725be7461ab533084e75d4fe9fb680ec07df7ee51eeb87eb3b27c85
#gh jane elliot looking flawless as ever!!!!!,3aca21bdba5025282b4696bc6d17dcb6cc2f0a3063754e35d767a2317afcfbad20d62ccb4ef596beabd049e5c97e77fa
that's why she's the queen of port charles.,ca36b88ad4ee04212cc9c443d68934c4ecef816d25e81004f56177135ba9a846abe9dc9db361a9edbe947c0877725bf2
yes ma'am she is!!! plus the wardrobe department is finally dressing her right. no more fashions by dorothy zbornak.,1d5241b79cfba80e810308bb7d7dccabe7e5e0166090dcb4528db58d4a68831cf82489363dd4f47f2210722e002c6bbff9db2941da9970d8c65f1ef4ab8b3f4afe7cfd61ff8e8c5d733a57bcfb8512014d7d9e70ce844eba5afa625f14490857bee27069323eb1903139a01ac9fa1b9ab149ad480340ac7f7e3ea3b19d01d723
"when she returned to gh in 2003, she told soap opera digest that she hadn't gone clothes shopping in 10 years. lol",66d9e380d6290be073a33efdf8b95f619a5148474efdfb07845be51963d906a6bbf1bba66e8e7de537aa9f566aaa577782ac296bb42cd5697e01fdd7cd059102b003cd47b17643fb35c01af3f95c5bcd49a6aebad03f28e02036a1b19cb65a730bae2684c5083a303448c0195886effca091fe7ae4045e26da14f95656067068
she even had deidre hall doing her hair. #thestruggleisreal,fdd6597ee36a2f430ec6c8c9dee5bedcec219dedc76d0853a29b291ddf97aa890f9dc77583b544a2caa2c6df3088368caf2e2e771eaecdb644e89bcc46c95f7d
help seriously,596f0200149352b8abd05561a5e5c911
'smatter hon?,f276e41b8be626827789839dd57b37f1
pain. shoes. life.,2626334e1f468dda5900671ef00c0b45970a29d88f33141117b65ae8001aedcf
wish there was something i could do,bc665bfc3cd3e85fcd6f51cce37011b7130495e0252edcc74cc4becf38e6ca84c83239a0d1f98a51177caf562711f4bb
what i need is someone to help me go shoe shopping. i'm literally wearing 2 right shoes,5c7ecc775ac9a749281a598d7177e9619effa93613ebcc81c858c67d5c62f2738087d423122aca9e9b1538e8f411caf41b1e8ae853620cc23309a54062d2a97a25d9c3f039eef9853180567a157a27af882a0af7d91eb6b02446d70175831a60
"to all cubs fans, if you win the series, congrats it's been 108 years",4282a6b7915d06a92d7929367021ba59af6213bcb0845da800ecf5f02d5bc0b4fbf70636d079bab408cbda1232cd99c3f8932867b9e574c623daa6dda06a6a325af5a9faf54bc477383c77f59f61a7f3
i'll shoot your dog.,ff8c1adfa558a6e66a80cfb3f7c28f030c1003387fe4fc80336d53d83a5d1ca7
i'll kill your cat and take a video of it,d23f9cf19bbb6872075b9e2fa73ff70c311b50cca70f0acf381ed3ed9f02ca2b70c171b5dfaeb665d4dc8c1a1f1a8c91
don't be from marshall.,86d0744c28e0648e2022297fb1952ab35c205b8a8b1d27159dfbf1032ceca00d
i do what i want.,44c69068d8a220950eea87cd67c06582ee2b3e09aaad51d3841cc4e91fd54947
i've got major issues sleeping. melatonin doesn't move the needle. i can read halfway through a polymer eng. textbook without sleeping,2955ef13784241ca13803e91029594fdd29a522e3d7e64af8701eec86c3f70048dd7451567dab30006847dccfbb0b39d0e543178d7543d854e4419924ef02cc1e7364451f1f45dfe42dd141e117e098f443a695ce5cd1b4b96cc4007b3482c3a3f8a9bb641f3b78adc668907ec3d9bcbcb9ecbf4da73c8493bde2b2f83927f76c35f02e5176883000501ffd11e6391e3
sorry man. that sucks.,6e20457e64c1e575bbceabb91ac42304811e55e23ee2c818d0d5908332bdd87b
i don't know if there's a relationship between insomnia symptoms and uc.,2fd0acb16dc67db8b5b3c481e9ac37d13c87feb9d3209a17a14a48c07e64dbc983b708c83c47e53d4f9c46f47c7f08f21e8a57b6df8cae63c94c0dabfb34774e4ecbb35ae78b4e10acb8dff72dbaa91f
"i dont know either. id be surprised if there were not, because it seems logical, but i dont know.",6d13c6fc10b6b6d68a050b7c920590e12830d9d0459dce4dbebe4a4e98361e3b7407867a034c2da37d62c1c4a4c8744ea8d54e0b3162fdf8ff7e1480eca17d06b71332a4b180672ccbaf1c68fd992c89248daa14b988d5e66958631d899657ee1a9e81a4cae2b715d404433e0d01391c
one thing that's unusual is that me and another family member both got it at times of great sedentary-ness. i got it when,243e49153157a6986859ebb2c5b217a89fab25f93483039b0813e76c7fa840ec16530f805dfcd6d469f55941905e0dc7976e7ac06b0aac206e505032fb3485b64de25be3d56750e17c8c426731578728632d6e4c393330a18bc7d27c25bf2e61ebd0bd91d42b1562b56c4bfc1a68f2d23309f89ea01447e019b70ad0ad42b7a1
