Plain_text,Key,Cipher_text
"so at least a few times a week i'm stopped at that bridge for minutes on end, just left to contemplate the fact i could just get out &am",b'\xbe\xd2\xc0\x82R\xbd\xf8\xf0\xc6\xd4O\xdb\xa0\xc1F\x18',f7dbb6890d4ee52ee7deb8209cbea8dd24624a91a4b3c22f6a8100838b3d6f12e2155cfb1562c624e6d080cfda6d4e75c86bd42bc4b493a5bab8bb0ccb7ce1ff7172ca3dae5567a88635b24a56d29bbc410a765d7535d485c0e3b83c16b56eab519d9fe6947338983a6949a8e60d75e770b58f97d075adf1c5d7af197233099fc4cb25526fc86a92e463f2e1643a85d1
it's not a fun time,b'\x8cR%V\xea`\xf3v\xc7.\xae\x8bK\xcco{',d70f60aab652b0011aecc28bec76a430070b2eaad92ceb8d9f31e4ecd4750554
also since this is indiana that bridge is going to be under construction for at least a few months moreyaaaaay,"b'\xd5D""\x17\x99\xcc\xe0\xb6Qu\xfb\xbd\xea\xa8uT'",8634a32465314b915b4352c3e8534598c9b16b8de4d49569bd03b618a1c177d9cf99affd93185784e5fc1d50f856dca96a87f5e1825305b9087a71dc7ec0e7938966181d054255b693b7636b14f78819a086b7c57c94f2fa3bb34828a62e2378fe05b63e02105128a569bb650611063c
the main highway in/out of jersey city/holland tunnel has been under construction going on 3 years with no end in sight~,b'Qo$\xbcMM\xf1\xe3\x14g\xdf\xef\x01\x91\x0f\x93',aaa0e245c9d1e5fdec04ac1eb53831683b0ab27814172b136851a1c342c85b17359afc57224476a5530fcb8308b5e8da023c62d19dd24eca2fa9e6a40f44f6a7b2dcc23a948a6d3842b50f6e09c7033effd80eea0ffb9730e2fbb03beb33f6f8b4af77e9186a04904599e8685093ee7c33911c7ae6c379d4ffc15a171a6c6ebd
she built like a bag of onions and she got a boosie. please stop arguing with her on the tl. it's too early.,b'\xf3\x84\xb0\x0f-\xe9\\\x11rC\xe1\xc0\xa6\x02\x9f\x9f',dc404af5dc9a5a17bd16256c97ee69ac9e3fb15d8925c592349660761e6316a0e52a6519bce7b2279d3eee11f83fa8f20943327118d50a3bf5973247ef83e984e2c88b23073018debe7807c5fc7e46b7343940eda51f6c928ca289716b50f9114419ff5bc784190d314cdcdf4834320c
smh why are you this way lmao,b'?\xe6\x8e\x8b&\xe7o_\x8f+\x82\x037\x18\t\x8a',dadd695b0a51cdc2e45a0a7a2663437cb813548438af36d5694585a16aab28a8
halp me,b'!\xe5\xb8v\xb1\xa2g\xf1z\xa7\xbd\x11\xa7N\x92\xb6',82cfc83bb5dc04c18d117fd7869dca98
lmao you're gonna make me tear up,"b""\xde\xd1\xfe\xc5mu'\x07\x9bRX\xab\xc3 \xe0\xbd""",838e0eb48f79e17efe557deceb4fabcfcff63b68e4c349a193de7535574c5d37df4347d51e2449affb93b16011417e9c
i luh you. i need you,b'\xe7\xabD&>\xf0\xb7\x8a!\xf0m\x05R\xa5\x1d{',ec96fdd523e102ad8a44d2e6975c8a6c9b2b7c0568548b3c50e2ad955245a21a
missed my 5am alarm &amp; woke up at 8:27 then got caught at 3 trains but i'm not even mad,b'rm\xaa6@\xa4p\x07\xd6q\xe3\x0c\x91\xa6_\x95',be00978c3aa6a7d401ba30bc201da159d58062d33c925abbf14174e71ca5c7ae48766cfcff21c4bf985e2f712369f868e65ff7d9a29c548b0a217479ae2173610c84588a985f98a96a810a5c9a2bc3314e8c64e7b4cde590a09c95400362e289
"correction, 4 trains","b'\x7fO,\xe4E\x90\xf9\xd4oL\xbdM\x04\x7f\xcfi'",d4fe6daad6d81039be5e3492c3454406df2fde76b735290c8b320ef3633837e1
damn!  where are you trying to go? lmao,"b'B\x18\xee\x05q\xb4,\xb1\x9a\xc3\xe5\xe6*b@\x91'",9a4b0037defba8394c0e20444d4fa7030ae7e81658dac01d03bade19372dff3bdc251a4b67d29c44359bbac4508e24f3
just trying to get my brother to school,b'\x8f\xf3\xbb\xd9\xe0\x0b\xc0\xa5\xf8t\x0cl\xdb\xdbE:',ba7f46839c9b9abe3f54bb5e0b6e4e5010fc8cb994feca97762a896ae25868a9a8ea8f03f0dcb9053d8abed3fe8ac6b6
good lord lol,b'\x90\xc41\xfd\xf9\xb2v\xe7/\x1a\x8bE2\xbe\x87q',07ceea5054bbb50011989dae2cd3c231
trying to hold out until 2.,b'\xf3\xc6\xce\xda\xeb\x10\x97\x12\xe1\x1f\x11u\xacw\x92\xad',a71fe6e2b5de43244bb5b873d3eab0f5335d2da238c4dd6c28522205a7940f52
you got it,b'\xbe2\xd6\xec\xa3\xfcid&D\xa3\xfc\xfa\x8aa\xdc',c58f82f30c326011172704873befc5a9
"i'm trying, this bed comfortable too",b'>\x10\xdd\xe7H\xbfd\xb6\xff\x8ag\x0e\xdb\x137\xd0',2207540d3ce37c9aa1b2d1963d8213cb3927154ae373dbf33a7050cb9062555c77ed724857d2a56a81b11f107810a8d0
you trying not to fall asleep and i'm trying to fall asleep,b'\xc9\xa0_!\x93\xe4Y\x9b\x93\x8e/\xe2n\x1a\xb4\xa0',3225ef40e6ebeeb09b5b0cfc2dfd2f413b989cbb997bd058e8d38a7915ec7bc18b9c9af542af40a7fcd7249b54d8056456e155050502a30b10c5a8a6fe5d930d
"i just dozed off, i'm about to gone go..",b'!\x1e\x12\x94\xe3\xe4\xd0\xf7\xe02\xed\xa22H\x9f\x1f',97a9ace4ff5605cbb9ad1b78e6619429ad2219b8e5a5d7e453559b2136def21730871b65ad0c6164f048a6da19f47516
"i don't know i've never considered #predator a horror moviei see the case for it, but always considered it action first","b'\x0bW\xeb\xc5\x1b\xfb\xda\x9c\xc7\x85\xe0\x86\xbd,\x1a\x8a'",726e208b797d3f4bf99f5dffc30379b3234209e9d47175cf1c74b29fbe067977161569a6d3667e675be85a5c8f83497283e48eddd4cd70c9744c3c191225fc7357923dede117bc0019f780c48d03ff3f776e8036f241eb09413116e8b04bfd0cd9beda34f92468a74624876f58928ea9e452562fcd30449e4c467e26d12f2f87
it's a fancy slasher flick.,b'\xc5V\xf78\x03\xbd%+Wm\xe0SK\xce\xca@',c16a57bcbeac40211c2a604a49e42776617860b42f7b9ae3572782ced00e452e
how did i go to bed before you,b'y\xccj\xc6+\xb0G\xd7\xb2\xc3\x96>\xbf\xd2\x8d\xf4',612553b8cae2cf910eb7a6d05a73e0aca0f1ac76f4b4c85caccf86ec472374a4
nanomachines.,b'\xf4\xe0sagQ\x10>\xb0\xf3\xfc:6\x9a\xe7Z',a9fdf404c7f569c90b75216087de657d
that would explain a lot,"b'\x96-\x02n\x96""*\xfdiu\xf0\xf4\xf3\xe8\xc4\x06'",91556881c0ed0a16ba3316eb81c9d07447f97c00a2b63c0955d0af15f0595e22
i worked 10 hrs on my first day,b'\xc17(\xd6\x96\xd0ist<\x8d\xcct\xc67\xf1',d98ac04910c6188d7211b7da77d404e35ef94c9dd06d1ca391e2fce2251d420f
where you work out now,b'\xdb\x1a\x83\xfc\xbd1\xeaO\x94\xb1\xe1L\xd6\x86\xe3q',0aa42c7c665e477c559bca05dd7bb0fd305094e808c3a80b970b918243a36ad5
fremont ford boo!,b'\x9c \xc0\x05m\x82_~\x9cdb\xd3qx[\xf9',5e5d2a1c4e0db961af5b1967342aebf28e515168670e726de0ea8709a453e91e
bitch ! i need a ford escape lmfao,b'\xdb\xd8\xaa\xe2n2e\xa4&\xd3p\x08\xb8\xbbE\xbe',64ea3084a053ccca4ef986ea4770ac1508a5de23b1061a9727cc720077c7707653c55e00a8b75a48ccbffcb3a11eea64
is the pay good ?,b'\xbeWY\xedo\x15\x1b\x1a\xb2}\x07\x86v8x\x90',2b044e33120f5b29e46e6553bf83eafde346c482911706f5101609cf96e581e1
"donnie darko was released 15 years ago today, and it's still one of the best cult classics.",b'\xb5kX~M\xe7\xb8\xaf)j\xfd/\x9a\xdd\x0ej',3dfb52e2e4f68741098bed21b4c1f24c42ef35c66109f252437ad39804fe9defe72eea9268ecb06c34dd191b4cd5890726ead6c31f32b305abebaa410dae321571f729ab47a0d4944577a92473f66bad176da535b86d8a386f0bea1c736b3567
the room is better,b'k\xf8\xfa\xcf\x0f>B\r\xd0\x02~\x94d\x9fx\xef',592c6747164955e0e72cc2b3f173eedd8abbd07cd824dc42a9bc729c5e1513db
kys,b'\rH\xe6\xd1\x08\x8d\xb9\xacw2@\xe6\xecm\xc4\x12',3f80cfdd0ea238a137a5995b634a8741
yoouur tearing me apaaaaat lisa,"b""'F\x19\xb9\xa3\xe7\x82&\x89\xba;\xfc\xb8\xd7\xb4\x10""",6d55815b5ad6d62101c3a85c0f4169138f631f503404098409b1e63779b22c26
"i deed nat heet her, i deed nat",b'!\x06l\xb8\x11\xf0 \x7fL\xd7\x0f\x02\xc2\x9f\xae\x9e',4f422d84a5264f64ce20018cb76fc7ced90cede01db09632e28698120e837048
my chem professor is the biggest goober out there,b'u\xe1\x1d\xf1\xe2\x13\xb8\xb3\xda\xdc\xa1\x99\xae\x86y\xd3',d7832e0f9243579eff1fc3dce70fbee5e1de9ae25f3a6d557d5c230f8db636b997618cffa4d8917a0d00b07ef335cc52e82c2c8e1a3d3ef0bc3472ebc9c6be2e
all gen chem professors are compared to natali,b'\xb3w\x90P\xe9A\xc7!\xe5\x90\xe9\xd8\xb0OSL',51e71ff44aba1684f1662a49b5ab257a0421d5a9c89bf4cfec35c6a33e0bf68061628aaef59535893d4b7fdc8e64c03d
i miss natali more and more everyday,b'\xf86\xc8\xf3U\x11H\x96\x9e{\xc1\xc8H\x1d*\x7f',5888f64f338ad52a5c9535aa261b3677d244da8e6cd0cf372fd8fd5b76817ed48791d71cab751e0b248cdfd8af802f5c
that never goes away,b'\xa2V%\x9e\x15\xdaz\x9a\x1d\x1dr\xb0\xf3\x9e\x19\xcd',6cfc660f1979a3f1200be1a2c205467efb024f7dcefe4f4e2e7ab09514640cca
i expected that to be true,b'\x07\xb4/\xd2\x00\xa4K\xf5\xf1\xdf\xbcW.\x80\t3',c8da76734b8057d842e810468141fc065f92129a3346998804fd1c930085e4a0
had to add my crush on snap,b'3(\xe3\x8c\x19n\xfd\x81j]\x91h\xe4\xcd\x19\xe0',c53937963eee88bde42a1a2f1978637febb3ab5f575abcaefaeadb429e6c4058
holla ya ha  lol it's time she stop being that,b'\xbe\xf5\xa7\xbeT$\xd1;K\xd3l\x9e\xa4\x8aat',802e98649ad0a81bad22d25935dcef215cb0625635e7d3cb5fbba883c5485ec5a9837ae5dd41d34bd4d8823d577990d7
lol you cupid now fam,b'\xe9F\xb0\xb2DP\x1e\xe6\xbbf\xff\xd4:\xd0\xa9\x8d',f3d654e43b9d7553ad2988670cbacdf84217ed75628b8c7905e80bec6f29a303
lol yea my new job,b'Tl\x8ca\xdag/]\xd8\xf1YF3\xb0\xe6\x1f',f3408a10c5fe1d5b6873a022731624d6931d49b52b31fce0dded7888a324c094
lol shiddd how much you get paid ? y'all hiring,b'\xf3\x7f|/\xc7\x02!\xfc&\xa4qK<F\xbe\x06',16da38de99e33413ef6f0472d0ca23552109f2be172a773670e8f3aa4cb4f85b3323d17af588cb6d185d564b9281ddee
niggas just failed a 520 point assignment,b'\xf6l\xca\xd1\x82\xbcy\xabKQ\x13\xf9qe`\x04',9ed3413db2e5609bc148e87bb65068b863e66e326cadcb91519c5f694e0d7eba759df91234c37835a20b069958131d22
*project,b'* \x12F\xd7D\x08\xcf\x06\xd5\x84\xc1T\x85XU',eb14be8c1190a6c671d3eb38a12c96bb
smh lol,b'\x88(\xa9\x02r\xdbLI\xd1\x03\xfc.\x80\xfbg\x86',f8333000154a57bf76578e35b821a125
not i wtf,b'k\xb3\xb3\xf6\xe8\xf9Q\x10\x1aV\xb4\xcc\x16g\x99\xbf',83de780a7bbc593c2907bcf25eaf4b49
that's good to hear,b'8\x8f\x83\xf4\x04\x1f\x99\xa2\x13\xd6!\x8cI\xbbD^',31a88b6d5c0f4d4a8937efe223d30b332fc6c402d0e240e8d4991c8f3acb9672
he's so amazing,b'Q\x1aiO\xe3^\x95\x83HDy.8\x16\x86\xb3',1df1516a11adbc2e9db10b12e4d5a753
he's ight,b'\x82{\x83\xa9P>\xd4\x99\x02jn\x85\xbf\xcb\rf',d7db62e7d4624b65b71c2111ca93428e
*amazing,b'ac a\x0e?J\\\xf3\x99\x0e\x98\xca\xefd\x85',91ab04b711d7dc2e78b2d6a1e1e3cc3f
lol,b'\\pW\xb3O\r~\xfbv\x9bo\x12\x19D\xa0c',14c24c4783ea0f4cf0b89d51908a6b81
you right,b'\x11 \x97\xdd\x89\x8b\xacH\xfb\xe3\xcb\xbe\xb8\x0f8w',56c20e913bdda9cfb418bcd97f8e4d8f
i'm staying single till college lol,b'\xf8FOP\x8f\xca\xc5e$\x19\xcdWc\xa40\xa7',8d183372f8e7af248d751e03fb238202ed652492c3c8dda725e1be92576137516b7f86496688ecea9099988998ebeb17
yikessss thank god i don't have to deal with that cause i'd  go off,"b'\xed\xa3\x84\xe4$\xd3\xf2,\xc9\xd81\xe8\x0c\x85\x96\xdf'",4edc6a490f9d1e2fd8a69309a8baa8f464e3747a39290795cb251cd99d9031ab4a1a05b18a6ffd20665ba511ccdaf4e50ec975d7c3c8b4d751ccacdf6e3a8abfd92578e3f9ea74af9399423c0dfde8db
. like jesus can there be one nigga in virginia beach she ain't fw .,b'Y\x83\x9az\xe5\x96v\xc3\xbf\xae\xd7\x08(\x96\xbbE',fb615408aa2f31fb48b7be4ec8b9adcb1e34227ab3b54c1b197d744e6d25f44c5224318e89199f36c4f830a7dec4dbdc30a9f78f87c3a59b7f7d96859ab6d741bbace1aaf4c1ac5a087a48ca54b8cf4d
nah everyone knows her lmao,b'\xd081\xe4?\xdc\x8fT!L*\xdd\x06\x1c!\xc4',70562119b6ab375ef9a29e1f6654b9cc0d4274c12b8859bddf5a203384dd62b6
honestly,b'\x8d\xe6\xf7\xf6(B\xc7.\xb6Z\xf21d\x11\x1c3',12d8d7923792867d6cd8747d3b27ce4d
do i call you? or do we resolve this quickly with 200 messages?,b'T\xc3\xff\xedPFQW2\xd0\x94W\xeb6\x8d\x1f',4b23148169313301ecb31c495eb7cf2161072ae9d144f609bb6d91e52fb8535aa3adbe937119d21473155943a32465d5725ed96de24aec75ce85af5f95c70847
why can't i retweet this?,b'\x124\xb3\x1cvq\x95\xd3\xcc\x17c\xcc.|\xb5\xc4',8e1ca39e555c6beec2a83f8e7bb0cbb275d3f903f802e5c46d231d552a55a31e
try it again!,"b'5\x9e3<\x07{\xe1\xfe\x1f \x02,\x9b\xd9\xb6\xc5'",8207babf95fc55e80b54d0a5cb7485bb
done. btw the answer is always 200 messages,b'\xc5\x993(\xa6\xcf\x9f\xf7CmI\x92\xb0x\xc7\xf6',4350ff1e1a01451a1af59ae7ccfb83eeac1f02c7fe043f005bf7e8b737d6d0c196c6316294fdf4e7e61e1767bac84200
smh gosh do i miss the 90's. lol,b'Bb\x18#\xa0zq\xbc\x1c\xbc\x88\xa7\xb5\xdc\xcc<',78bfe7467f52d73c51b3bcb2a84535db691a3ab40cfbb845fbfe9b635bee055a56b2ce504bd441a6cbe1dd1c31fee6e4
woke up like,b'\xb8@\x9a\xef\xe7%\xb4\xf3!2\xda\xb2l\xa2Sj',f0b9208248e27205d6daa26624c91eb7
go back,"b' a,\xcb\xdaxM\x1d \xb0R\x027\x91\xfd:'",43635a460ce70b6593f79f2f97737509
don't look like that,b'\x02\xb4V\x1f\x04\xe8\x18\x8eT\x95\x90\x8d\xc2\xebL\xae',33617b496e8481d22a5d9d18ea7be51da2bdf971d08b803a2906c4f3d70a3c83
where tf you been light skin,"b'\x1a\x96x\x0f\x15\xf8+\xcb""Yy\x86+\xd7jY'",fef268d026cc65929093df162cabd0f6638d4b8a3ac466401d97475c41114a28
"*gets into an uber in costume*uber driver: "" sorry i don't think i have any disney music""",b'\xca\xd3\xc8\x04\x86\x1e\x028\x99\xcat\xb5*#@\x1d',7ab46df6ca8dfd59fbf4e48e5a3cb215b96b9255d72123d292efd41dc4ae415c61331f59e075f2674aa1852a9a64c46254530b06613bec9735b5637a9b9cfbb77701ce10efd01272cda7fd8aeaa6df77dc0d869b5d717155d8942d7f14e392f4
i h8 uber drivers who are like this or ask weird about disneyland like stfu and drive me please,b'w\x0elF\x19\xee.n\xadF#\xa3\x94\xf4!\x0c',ed106e7d0fa4cd74941c7f40db3c64f0d53daa63f903bc179964b223b31fcdeb6dc68d5b6ed8f99632889192657467a4901a24563f88cb61cc099f526615d241600f5de15075c602db622c4e8c37ca7e8a77e13d9a695b99f9e9a18442ce80b1
""" it was a joke...i was just trying to break the ice"" i literally do not want to talk i just want to go home",b'y\xfd\x02@=\x98\xearpn\xd9\xf1\xaf\xba.c',31e09ea7f7addfff3a7072d42490128807b3f8eab9f3266b2abf899b5ac9327960bfbeee09df6d69a1d0c4fb99f156beef76479da104f8ffc5047bd2ee38e7a6dfef7baf9e71d6ef42d199dbfd7fbde11500d1c0738b48137c7856506555d40b6db3309f4664411389fb3fe304c84740
omg like when my uber asks me rly uncomfortable things about my job or complains about prices like.... shut the fuck up,b's\xcb\xb2\x91\x934\x95\xa2U?\xcc?\xf9\xcf\x1dP',64c01effb12484604f7b39dee2413b472a63554d6d1d410dc632e16f158eee9fe539b94acf32917c144a5645fdd4e83f94d3e5ac458ed988de54a3ac681963f7be42a2b23f864ff7ca8142aa061674cad6b8e28770f0fdacc458ed550393e2027af3abdea69c632611a1ff82723f798c9af1e396b3e8489ee89f8ce57cf2064e
look man im paying rn for you to drive me. im not going to complain about uber to u if i meet u at my work place so stop,b'\x99\xc3\x1a-\xc1\x99d\x7f\xae\xbe\xe3\x03Jx(\xa6',7c778070fa916f0515f908ef74a942196b797c6b74906029e7f2e14eb45624e7666eeae75013dfef12016f20eeb8cfce81bb9b6a3309b46cad127a38cfb057558e5f27570ac13d26293ff52284781521222bef3ced24742546f17bb67b847c80a18e78cd7a850eb682c46d4e3c61a0c66e505cea6588c17d15eea20da5259681
hi we are going to disney world k love you,"b'\xef2\x12\x8c\xc4!N\xab\xae\xc6\xfe\xc5\xf4\xcd\xa6""'",d03b8379434ea793aedfc216484dfbc2ddd38c0c4ffd4ce9bdcfa55e915c14f67eda02167516554ac5be51816955a857
still loves you,b'~\xa8\x9a\xe5SM\xcf(\xd2\x90>\xa7\x04\xaf)\r',6390f7a59290389c78a179aac2140a3f
you said christmas time !,b'\xbe\xb0\r\x1at\xa6>\xbb\xc0\x19M\x01]\x1cHo',4119f4fa41e23821e34f44a33cd2ccdba22a07ae2949f3e43a9accb20e6337b2
but what days,b'y\xfbR\xea1\xdf\x88\xf5\xdf\xfa\xb2\xf7\xc6-\x14\x8d',64222a58dc6a5af55f1e82a292ff01db
when are you off so we can have a lunch date,b' \xef\xe8%\x1c7\xc0O\x03QC\xf9\xdb\x9c\xb1\xda',c088c8d4eff49a39262cd30c9c16ad0bd89349e3185b8b2f563f896bc32d6703e356e56701bb6a41be35b6a40d979687
well i got a $40 tip and then a $.30 tip just shows the high and low point of my day,b'\xdcp\x83\xc5\x1f\xb2^\xf8\x8e\x87\xd1\xc5\x83\x1a\xad\x04',a7cfe1f5fd652d91002eab91fc6caf4edd2f18d243441487709dfe30d9974ecad4e34a7246b509bf0482fe28000f4edf7bee05404161bd740c5f375adec9a9b0aebc97670074189b32ef761f5aa7e3081eb4f960e1a156670d37bcd4602cb9f7
man i got a .10 tip on sunday smh,"b' u1\x05\xf1\x1e\xda\xd9\x06\xb6\xda,4\x8a\x97\xc8'",27be70d5e3a4160191f6cb90fe3b33ed32581db12aa9b6b33a98a601b7a2ad9fe4e7142969613dad7b8f7b2aefa6a9ca
rather just get 0! it's more embarrassing to give a few cents,b'nCX\xd1\xc1\xb2\t\xc3\x9e\xe9\xd9\xeb\x0f[\xeaj',1dca5aa55fc12535c0a76444a5b3bc7f681f4fab302946af0332695129155058b31c94e8382a3b094b9e97aca85cccf9c89e67141996889eb4ea3d2f614d696b
exactly it's crazy! work this morning?,b'3 \x16\xb8a\x16\xb2\x80\x0f\x03\xba\xb8\xba\xa94C',336dbed6aac8c0aad67ef00c9198bae56e3e2214350e218e1bc86885f8ccbad9c5228791ce76ce9c2dbee797b43803b1
yeah helping out mowing with our buddy!,"b'\n\xc7\x16gb?M\xff\xc1\x82\x9e\xc2\x17o""\xef'",ac780549cbd565972be2e74ab410d8230c08b93d481996ba51f959c714539f467b86b9845e861aec17d8444b5fe5597c
2nd ever college all nighter is finna go down,b'B\xc3\x88`O\x00\x1fu^\x04\xe3S7\xc4\x86\x8e',cf1af6a852125fbbd7c312e66870611bed7f6a2badd27f73357da584e2ba0b3b1120198ec738cc4c16b5d7ebaf246b87
update: this shit is ass,b'y\xdc\xdb\xea\x97\xd5QA1\x1d\xda\x82\x05\xc8\xe9\xdc',b53b1cce98e0e36454dae9f971c8a4a8be585df70de123b8a1c539f994cce178
i'm closing in.,b'\x92\x90\xd2d*\x80\xa3\xb3D\xd0)\x11\x1a\xedW0',3bc225b5d900436d8f1357523b4b290e
ill be cutting it close,b'\xd4\x84\x9b\x08\x9c\xff\x19u\xd6\xd5\xc4\xbc\x9c\x9d\xac^',8a7886b8216cb7d95b472d4a121314b36b33dbab942c076cc3398bac0e71ca3c
starting the last one right now.,b'Oaj\xd3\xe1B\x18\xf2\x91\xff\xfb\xdf\x1d|M\xd2',e1de42979bcf6c8117618f4f9c9b045e4703c17e2def613b92e9faa0101d30c7f5200447e65d0a6c8abe3efb89311da9
j'ai envie de domino's,b'\x7f9\x8e\x1eb\x85m\x11\x88\xca$>sf*\x91',e3035f360f7a3824caf3686be4c133782d7a6417b7e9de160a09561f01f17621
make that call. pineapples tho,b'\xa8\xf1B}e\x9f\xd6\xf5\x0e}\xf0\x91\xc6M\x01_',388d24801db0964c880f91997cf748d014aef304b1bf79a355b3cd85a8968eee
"no chicken and feta on mine and pineapples on yours, we good?",b'\x1a\xf5\xfa\xd1P\x95\x0b\xa3\xaf37Y\xe5\x84*\x14',0198857c3e891f8e83ebf4fedb53cd030bb70d86ba30ec316f92f8a9d12ffe20102e504bd47d979a7729506e3366c602fe9cd6c5a7c0861f9800401571f71928
as long as i can steal a slice because that sounds good,b'pMs6\xac\x80$\xc9\xd5q\x91\xf8\xcf\x94\x06\xb5',1813f7c2738814a432466b184f17cdfe1fc45d71b1478b0339035fa1c5e82879e5647d76c67900af6affb2ecf4da8707451bb81e827201c5b03aabce655d0949
"it's delicious, you should try it next time",b'\x15+e:\x19\x8e@K\x04B\xeaS\xfc\x82+P',2762fa82b08488170370612426dbbc3ce857d93090f36f6ded442ac8b274caf4a2dd6e035d1f8fb802fba5cc7d0308e8
"""these chicks don't even know the name to my band""",b'\x82\xf8\xd5\x8e\xd63\xbc\xe8F\x98\xe2 \xbf\x8e\xd8\xc8',c5a6c4f8529721fe27955168dd9dcce0fb520df963e21b3742bd6fedf7715bf69ad711e58362fcab6f6c0c661e3ac4f3e3ca028fc6b9b9ca9cb838daa79aa7fe
i think everyone's all jealous and shit because i'm like the lead singer of the band dude,b'\x9a\xe1\xfe\tV\xc0\xc9e0\xeeS\x1aa\x0fQ\xe8',e7767ab7f8fe7e28b6fd7a095d8d9752b206fd2111d7698ea891d890a78be40a5f4388cfe59e32862d15ee2a999ae0b7e44910b4e28a72385bd16748aa905bdab21f0d49ca3a948515b83245856014bf4864dba346f3b9890f42f2786b04c943
bro you the realist!!!!,b'\x00\x9eR\x86F\xf5\x16\xcf\xaf)\n\x0f\xd3c\xc1b',c2108628281748c58bee143669672b98d9781f3a5d0f43f6a25e718a311bec10
bro slim was my favorite rapper growing up,b'!\x86\xe9\xfc\xf8\xf8#\xf0\x05\x08\xf7\xba\xfd\xf9\xa9\xb1',729e84dbb797114a99a4bb1f73b06f6fe4c876823d4e232424b6e250fc76e272e3a23d1002b7e69dbc4556f44f4fea89
yes!! that's all i listened too.,b'\x82\xa0\x05E>\xddY6Wf\xe6~\x1a\x00\x13<',b5699dd8926ebbda8ec1ca714c6df8387238fb58772e6dfca852fe7360375fb210a9fe3357a967e0b4bbfa34d1c01779
nba season starts tonight... give me your finals prediction. we will revisit in months.,"b'XJx-\x1a\xf9\x8a\x94""\xd3\x0c\x92~]>\xb0'",bb248c91e8946dcf60654f8e29c52bcdbdba112c9e584035f3b397d6ce6eef76b7496fcc6596f3326f0319ff08c5852ca7fd08cdfed53345d7b18152f6b75ef6ef343b0fc537c5a184a824ade557e689717b6e593dd4a15516facf5d06a9f72f
no predictions until nfl is over,"b'\x9a,\xac\xd7M\xf8Sw\x14\xdbm\xaa\xb7\x08\xed\xe2'",a7f2834a8054238d3f4764a7e6373f555395d149befde26dd890374e4529f118f198dffe9845d982dc1baacb1ce702fd
"how about a 2nd round of prediction once nfl is over. gives you a ""change your mind"".",b'k\xd0\x97x\xb9\xfe\xcc\xcdk\xf9\xf7\xf5\x19uG\x94',1932d45b6c0f5de390abdc7828c5d22059be8c5b20d10cf0dc09e87c864b89f4d0b5c6669fde8bbbe02dc8372dd1e0f4e773afde2db4357a123666438822e4b2b142855c01943abb84e8a4d12e6f6c885e377457ba361e203eed8a46bfdd3a0a
fine. cavs over spurs,b' <\x1fS\xbf\x1d\xe2Z{~\xc6s2\xcf3\xe4',2e1360f3166d55dd2d503812371cefb95f09901decda3cda1654ae866563363b
spurs and cavs both looked pretty good last night.,b'\xabLH\xa3\n*\xe3\x1f\x83J\xf99.\xac\xe9\xcc',f77ac8a1e5b5d22d2df13cdd9d0b85511742489fe5055d74fd92b742b0df8b8710da43a6aebf494a3451c9b8f58681a26ea91a89b386c624958fbde0c3fa5484
don't think i'll ever get over 700 followers permanently. always lose one as soon as i do.,b'\xf3\x83[80y\x9e\x03B\xc6\xcd :\xfd\xed8',5eb1acd34c350e173387f227fd173a77cfc6c83ffb686fa9ef5684fe11d4bd66758a7ec5aae322d81b3baadb5db2b1b3986b48e5aa7fab6ac4ad392c069f3f1b437657b7e31e56d6952e976d7a690b590e1cc555ff9d474317990876c095fcf3
"to be fair, 700 people is about 699 more than should actually be following me.",b'\x1dB\xb4\xd7f\x96\xb8!:\x92\xc6\x1c\xde\xc8D\xe3',c4a462b260cd3d1e4d3444e9f4c0b2f8e2ed5584652e4cd012bf6c265cd05c0566048eff740cf1b0417be1383728aadc87c07084ed02d78f1d50c0767dd0712a76851c0c0e4cf9b913548c2a00d58d85
"look on the bright side. when i was your age i had, like, 0 followers.",b'\xdf4\xca\xf1\x07&\xddCB\xf6\x07M\x90!6<',2929326e130f1f31612f48ed40f9958a06f2497425a0baf344c465c76b0068300618b7ee01ef6102545622e4d9b1cde29dd7097e5dc9b1864d61c3c669bee7bdfab0858bdd8957d630d75f62e0302bab
i don't think you had readily available internet either?,b'\xa3G\xee;\xae\xf0\xc0\xa5i+\xb7yT.\xe5\xbe',1f17984ae78b48449e15f1205c4d69c8c313377f842ac74e9fae96cb92df6d0d076bd4f587a81338d045d0d63f5d65cccdd4223fee9edcb6a91b1815e91ce903
nope. no email either. cell phones were still a bit of a rarity.,b'\xf6c\n\xe5\r\xc2M2\xd0yx\xeb\t\x11\\\xf5',ec1803d478bf95513fcc95705de6ec44dbc8e8a38a99a0dbbb9fca86b20b2bcbaf4f998324e780f546b2abb06924ebfe6ed756cbfe8c57b09f8dc798b0b6bb8429426cef4dfe815063b3fa341e8271ad
to be here asap,"b'f\x1a\xedK\xe0\xc6\x9b%t]\xfd""`(m\xde'",d039a287dbd00502ce7092aebe3e0e0a
uno more montho!,b'\x90e\x8d\x12\xb9\xe63L\xa1\x9a\x9b\xf0\xf7t6\xfa',160de0d8b8af2a84e4aa2d02404329ba4b9120c7c95c0d8ab20843d92ae144b6
hurryyyyy,b'\xbc\x93e\x98m\xf9\xddF\xbf\x10\xff\xcf\xb2\xccR\x07',ddc2200efd302ab19764495faa313496
